#{"t_start": 1784097332.540789, "env_id": "None"}
r,l,t
10.0,8,10.682297
10.0,8,10.683076
10.0,8,10.956726
10.0,8,10.95763
10.0,8,10.958475
10.0,8,10.959282
10.0,8,10.960094
10.0,8,10.960901
10.0,8,10.961704
10.0,8,10.962495
10.0,8,10.963291
10.0,8,10.964087
10.0,8,10.96489
10.0,8,10.965701
10.0,8,10.966693
10.0,8,10.967571
10.0,8,10.968428
10.0,8,10.969273
10.0,8,10.970107
10.0,8,10.970938
10.0,8,10.971769
10.0,8,10.972602
10.0,8,10.973632
10.0,8,10.974462
10.0,8,10.975268
10.0,8,10.976063
10.0,8,10.976862
10.0,8,10.977658
10.0,8,10.978454
10.0,8,10.979243
10.0,8,10.980027
10.0,8,10.980817
10.0,8,10.981653
10.0,8,10.982444
10.0,8,10.983236
10.0,8,10.984024
10.0,8,10.984816
10.0,8,10.98561
10.0,8,10.986403
10.0,8,10.987195
10.0,8,10.987984
10.0,8,10.988768
10.0,8,10.989577
10.0,8,10.990389
10.0,8,10.991179
10.0,8,10.991967
10.0,8,10.992759
10.0,8,10.993544
10.0,8,10.994331
10.0,8,10.995115
10.0,8,10.995908
10.0,8,10.996695
10.0,8,10.997496
10.0,8,10.998304
10.0,8,10.99909
10.0,8,10.999875
10.0,8,11.000658
10.0,8,11.001446
10.0,8,11.002227
10.0,8,11.003011
10.0,8,11.003793
10.0,8,11.004576
10.0,8,11.00536
10.0,8,11.006146
10.0,8,11.007021
10.0,8,11.007859
10.0,8,11.008691
10.0,8,11.009519
10.0,8,11.010344
10.0,8,11.011169
10.0,8,11.011986
10.0,8,11.012802
10.0,8,11.01364
10.0,8,11.014468
10.0,8,11.015288
10.0,8,11.016107
10.0,8,11.016928
10.0,8,11.017747
10.0,8,11.01857
10.0,8,11.019393
10.0,8,11.02022
10.0,8,11.021047
10.0,8,11.021871
10.0,8,11.022696
10.0,8,11.023544
10.0,8,11.024365
10.0,8,11.025186
10.0,8,11.026004
10.0,8,11.026822
10.0,8,11.027647
10.0,8,11.028469
10.0,8,11.029291
10.0,8,11.030116
10.0,8,11.030939
10.0,8,11.031763
10.0,8,11.032601
10.0,8,11.033419
10.0,8,11.034243
10.0,8,11.035065
10.0,8,11.035881
10.0,8,11.036703
10.0,8,11.037523
10.0,8,11.038342
10.0,8,11.039162
10.0,8,11.039996
10.0,8,11.040819
10.0,8,11.041637
10.0,8,11.042452
10.0,8,11.043267
10.0,8,11.044086
10.0,8,11.044904
10.0,8,11.045723
10.0,8,11.046545
10.0,8,11.047359
10.0,8,11.048187
10.0,8,11.049004
10.0,8,11.049822
10.0,8,11.050643
10.0,8,11.051455
10.0,8,11.052272
10.0,8,11.05309
10.0,8,11.053905
10.0,8,11.05472
10.0,8,11.055528
10.0,8,11.056356
10.0,8,11.057179
10.0,8,11.057999
10.0,8,11.058817
10.0,8,11.059633
10.0,8,11.06045
10.0,8,11.061269
10.0,8,11.062088
10.0,8,11.062903
10.0,8,11.063723
10.0,8,11.064534
10.0,8,11.065351
10.0,8,11.066169
10.0,8,11.066989
10.0,8,11.067807
10.0,8,11.068623
10.0,8,11.069435
10.0,8,11.070248
10.0,8,11.071063
10.0,8,11.071877
10.0,8,11.072691
10.0,8,11.073516
10.0,8,11.074336
10.0,8,11.075152
10.0,8,11.075966
10.0,8,11.076783
10.0,8,11.077599
10.0,8,11.078417
10.0,8,11.079236
10.0,8,11.080049
10.0,8,11.080861
10.0,8,11.081681
10.0,8,11.0825
10.0,8,11.083317
10.0,8,11.084132
10.0,8,11.08495
10.0,8,11.085774
10.0,8,11.086593
10.0,8,11.087404
10.0,8,11.088223
10.0,8,11.089038
10.0,8,11.089868
10.0,8,11.090683
10.0,8,11.091499
10.0,8,11.092317
10.0,8,11.093132
10.0,8,11.093981
10.0,8,11.0948
10.0,8,11.095611
10.0,8,11.096428
10.0,8,11.097248
10.0,8,11.098065
10.0,8,11.098883
10.0,8,11.099703
10.0,8,11.10052
10.0,8,11.101332
10.0,8,11.102153
10.0,8,11.102973
10.0,8,11.103795
10.0,8,11.104608
10.0,8,11.105429
10.0,8,11.106242
10.0,8,11.107068
10.0,8,11.107886
10.0,8,11.108711
10.0,8,11.109527
10.0,8,11.110345
10.0,8,11.111163
10.0,8,11.111977
10.0,8,11.112792
10.0,8,11.113611
10.0,8,11.114429
10.0,8,11.115248
10.0,8,11.116067
10.0,8,11.116888
10.0,8,11.117724
10.0,8,11.118546
10.0,8,11.119363
10.0,8,11.120181
10.0,8,11.120998
10.0,8,11.121816
10.0,8,11.122634
10.0,8,11.123459
10.0,8,11.124269
10.0,8,11.125107
10.0,8,11.125918
10.0,8,11.126736
10.0,8,11.127549
10.0,8,11.128364
10.0,8,11.129176
10.0,8,11.129989
10.0,8,11.130793
10.0,8,11.131615
10.0,8,11.132421
10.0,8,11.133259
10.0,8,11.134071
10.0,8,11.134885
10.0,8,11.135694
10.0,8,11.136509
10.0,8,11.137318
10.0,8,11.13813
10.0,8,11.138949
10.0,8,11.13977
10.0,8,11.140582
10.0,8,11.141402
10.0,8,11.142217
10.0,8,11.143026
10.0,8,11.143842
10.0,8,11.144655
10.0,8,11.145473
10.0,8,11.146288
10.0,8,11.1471
10.0,8,11.147921
10.0,8,11.148737
10.0,8,11.149563
10.0,8,11.150379
10.0,8,11.151196
10.0,8,11.152006
10.0,8,11.152814
10.0,8,11.153632
10.0,8,11.154447
10.0,8,11.155257
10.0,8,11.156073
10.0,8,11.15692
10.0,8,11.157738
10.0,8,11.158552
10.0,8,11.159365
10.0,8,11.16018
10.0,8,11.16099
10.0,8,11.161805
10.0,8,11.162626
10.0,8,11.163446
10.0,8,11.164276
10.0,8,11.165109
10.0,8,11.40874
10.0,8,11.409636
10.0,8,11.410465
10.0,8,11.411289
10.0,8,11.412108
10.0,8,11.412914
10.0,8,11.413723
10.0,8,11.414538
10.0,8,11.415509
10.0,8,11.416373
10.0,8,11.417223
10.0,8,11.41806
10.0,8,11.418904
10.0,8,11.419761
10.0,8,11.420594
10.0,8,11.421425
10.0,8,11.422254
10.0,8,11.423092
10.0,8,11.423916
10.0,8,11.424748
10.0,8,11.425568
10.0,8,11.426409
10.0,8,11.427241
10.0,8,11.428077
10.0,8,11.428906
10.0,8,11.429726
10.0,8,11.430548
10.0,8,11.4314
10.0,8,11.432232
10.0,8,11.433054
10.0,8,11.433878
10.0,8,11.43471
10.0,8,11.435544
10.0,8,11.436377
10.0,8,11.437199
10.0,8,11.43802
10.0,8,11.438841
10.0,8,11.439682
10.0,8,11.440502
10.0,8,11.441331
10.0,8,11.442149
10.0,8,11.442973
10.0,8,11.443805
10.0,8,11.444628
10.0,8,11.445449
10.0,8,11.446271
10.0,8,11.447089
10.0,8,11.447982
10.0,8,11.448904
10.0,8,11.44974
10.0,8,11.450555
10.0,8,11.451369
10.0,8,11.452178
10.0,8,11.45297
10.0,8,11.453768
10.0,8,11.454564
10.0,8,11.455361
10.0,8,11.456154
10.0,8,11.456959
10.0,8,11.457753
10.0,8,11.458547
10.0,8,11.459345
10.0,8,11.460143
10.0,8,11.46093
10.0,8,11.46172
10.0,8,11.462505
10.0,8,11.463294
10.0,8,11.464078
10.0,8,11.464868
10.0,8,11.465853
10.0,8,11.46679
10.0,8,11.46761
10.0,8,11.468412
10.0,8,11.469213
10.0,8,11.470007
10.0,8,11.470802
10.0,8,11.471591
10.0,8,11.472378
10.0,8,11.473178
10.0,8,11.473965
10.0,8,11.474772
10.0,8,11.475562
10.0,8,11.476353
10.0,8,11.477137
10.0,8,11.477924
10.0,8,11.478709
10.0,8,11.479491
10.0,8,11.480272
10.0,8,11.481063
10.0,8,11.4819
10.0,8,11.4827
10.0,8,11.483508
10.0,8,11.484297
10.0,8,11.485083
10.0,8,11.48588
10.0,8,11.486666
10.0,8,11.48745
10.0,8,11.488235
10.0,8,11.489018
10.0,8,11.489821
10.0,8,11.490613
10.0,8,11.491412
10.0,8,11.492193
10.0,8,11.492972
10.0,8,11.493756
10.0,8,11.49454
10.0,8,11.495326
10.0,8,11.496113
10.0,8,11.496894
10.0,8,11.497684
10.0,8,11.498513
10.0,8,11.499313
10.0,8,11.500097
10.0,8,11.500878
10.0,8,11.501662
10.0,8,11.50244
10.0,8,11.503219
10.0,8,11.504002
10.0,8,11.504786
10.0,8,11.505573
10.0,8,11.506366
10.0,8,11.507169
10.0,8,11.50795
10.0,8,11.508735
10.0,8,11.50951
10.0,8,11.510285
10.0,8,11.511069
10.0,8,11.511843
10.0,8,11.512625
10.0,8,11.513405
10.0,8,11.514185
10.0,8,11.515032
10.0,8,11.515822
10.0,8,11.516608
10.0,8,11.517389
10.0,8,11.518174
10.0,8,11.518959
10.0,8,11.519743
10.0,8,11.520523
10.0,8,11.521319
10.0,8,11.522101
10.0,8,11.5229
10.0,8,11.523691
10.0,8,11.524475
10.0,8,11.525257
10.0,8,11.526041
10.0,8,11.526821
10.0,8,11.527602
10.0,8,11.528378
10.0,8,11.52916
10.0,8,11.52994
10.0,8,11.530741
10.0,8,11.531574
10.0,8,11.532376
10.0,8,11.533164
10.0,8,11.533948
10.0,8,11.534732
10.0,8,11.535519
10.0,8,11.536302
10.0,8,11.537083
10.0,8,11.537866
10.0,8,11.538648
10.0,8,11.53943
10.0,8,11.540229
10.0,8,11.541014
10.0,8,11.541795
10.0,8,11.542576
10.0,8,11.543358
10.0,8,11.544142
10.0,8,11.544924
10.0,8,11.545708
10.0,8,11.546496
10.0,8,11.547294
10.0,8,11.548173
10.0,8,11.54902
10.0,8,11.549856
10.0,8,11.550689
10.0,8,11.551519
10.0,8,11.552354
10.0,8,11.553177
10.0,8,11.553999
10.0,8,11.554829
10.0,8,11.555659
10.0,8,11.556485
10.0,8,11.557307
10.0,8,11.558129
10.0,8,11.558946
10.0,8,11.559765
10.0,8,11.560586
10.0,8,11.561407
10.0,8,11.562233
10.0,8,11.563064
10.0,8,11.563885
10.0,8,11.564755
10.0,8,11.565578
10.0,8,11.566399
10.0,8,11.567217
10.0,8,11.568038
10.0,8,11.568856
10.0,8,11.569677
10.0,8,11.570498
10.0,8,11.571334
10.0,8,11.572153
10.0,8,11.572976
10.0,8,11.573797
10.0,8,11.574616
10.0,8,11.575432
10.0,8,11.576245
10.0,8,11.57706
10.0,8,11.577872
10.0,8,11.578712
10.0,8,11.57953
10.0,8,11.580346
10.0,8,11.581198
10.0,8,11.582038
10.0,8,11.582861
10.0,8,11.583684
10.0,8,11.584502
10.0,8,11.585318
10.0,8,11.586136
10.0,8,11.586967
10.0,8,11.587786
10.0,8,11.588609
10.0,8,11.589427
10.0,8,11.590255
10.0,8,11.591071
10.0,8,11.59189
10.0,8,11.592708
10.0,8,11.593527
10.0,8,11.594363
10.0,8,11.595181
10.0,8,11.596
10.0,8,11.596824
10.0,8,11.597656
10.0,8,11.598479
10.0,8,11.599298
10.0,8,11.600114
10.0,8,11.600934
10.0,8,11.60175
10.0,8,11.60259
10.0,8,11.60341
10.0,8,11.60423
10.0,8,11.605043
10.0,8,11.605861
10.0,8,11.606689
10.0,8,11.607508
10.0,8,11.60832
10.0,8,11.60913
10.0,8,11.609946
10.0,8,11.610766
10.0,8,11.611579
10.0,8,11.612399
10.0,8,11.613217
10.0,8,11.614032
10.0,8,11.614857
10.0,8,11.615676
